"","subject","block","trial","condition","change","responses","time","prev_condition","prev_change","color","answer_change","answer_correct","signal_detection","age"
"6446",205,4,11,8,0,201,5427,6,1,3,0,1,1,"old"
"6447",205,4,12,2,0,201,1263,8,0,4,0,1,1,"old"
"6448",205,4,13,2,0,201,943,2,0,2,0,1,1,"old"
"6449",205,4,14,2,1,202,924,2,0,2,1,1,3,"old"
"6450",205,4,15,4,0,201,1146,2,1,8,0,1,1,"old"
"6451",205,4,16,8,1,211,3288,4,0,4,0,0,2,"old"
"6452",205,4,17,6,0,212,2088,8,1,8,1,0,0,"old"
"6453",205,4,18,4,1,202,823,6,0,5,1,1,3,"old"
"6454",205,4,19,8,0,212,2481,4,1,1,1,0,0,"old"
"6455",205,4,20,8,0,212,2057,8,0,4,1,0,0,"old"
"6456",205,4,21,8,1,211,6914,8,0,5,0,0,2,"old"
"6457",205,4,22,2,0,201,1130,8,1,3,0,1,1,"old"
"6458",205,4,23,6,0,201,1200,2,0,2,0,1,1,"old"
"6459",205,4,24,8,0,201,4955,6,0,4,0,1,1,"old"
"6460",205,4,25,6,0,212,2977,8,0,7,1,0,0,"old"
"6461",205,4,26,6,1,202,1462,6,0,6,1,1,3,"old"
"6462",205,4,27,2,0,201,910,6,1,6,0,1,1,"old"
"6463",205,4,28,6,1,211,5029,2,0,6,0,0,2,"old"
"6464",205,4,29,4,1,202,1944,6,1,3,1,1,3,"old"
"6465",205,4,30,2,0,201,806,4,1,3,0,1,1,"old"
"6466",205,4,31,4,0,201,1184,2,0,6,0,1,1,"old"
"6467",205,4,32,2,1,202,964,4,0,7,1,1,3,"old"
"6468",205,4,33,6,0,201,1944,2,1,3,0,1,1,"old"
"6469",205,4,34,4,0,201,2366,6,0,8,0,1,1,"old"
"6470",205,4,35,6,0,212,1570,4,0,5,1,0,0,"old"
"6471",205,4,36,6,0,201,4543,6,0,4,0,1,1,"old"
"6472",205,4,37,2,1,202,1069,6,0,1,1,1,3,"old"
"6473",205,4,38,4,1,202,1109,2,1,4,1,1,3,"old"
"6474",205,4,39,8,1,202,852,4,1,3,1,1,3,"old"
"6475",205,4,40,8,0,212,1380,8,1,4,1,0,0,"old"
"6476",205,4,41,2,1,202,1248,8,0,2,1,1,3,"old"
"6477",205,4,42,2,1,202,1041,2,1,4,1,1,3,"old"
"6478",205,4,43,8,1,202,4706,2,1,5,1,1,3,"old"
"6479",205,4,44,4,0,201,1362,8,1,2,0,1,1,"old"
"6480",205,4,45,2,0,201,911,4,0,8,0,1,1,"old"
"6481",205,4,46,4,1,202,973,2,0,5,1,1,3,"old"
"6482",205,4,47,6,0,201,2737,4,1,4,0,1,1,"old"
"6483",205,4,48,2,0,201,1679,6,0,1,0,1,1,"old"
"6484",205,4,49,8,1,202,1455,2,0,6,1,1,3,"old"
"6485",205,4,50,6,1,202,816,8,1,3,1,1,3,"old"
"6486",205,4,51,8,1,202,11306,6,1,4,1,1,3,"old"
"6487",205,4,52,2,1,202,1180,8,1,2,1,1,3,"old"
"6488",205,4,53,2,0,201,1072,2,1,6,0,1,1,"old"
"6489",205,4,54,8,0,201,1968,2,0,3,0,1,1,"old"
"6490",205,4,55,4,1,211,5485,8,0,3,0,0,2,"old"
"6491",205,4,56,4,0,201,3430,4,1,8,0,1,1,"old"
"6492",205,4,57,8,0,212,3561,4,0,5,1,0,0,"old"
"6493",205,4,58,6,1,202,6638,8,0,2,1,1,3,"old"
"6494",205,4,59,4,0,212,1801,6,1,1,1,0,0,"old"
"6495",205,4,60,6,1,202,1092,4,0,8,1,1,3,"old"
"6496",205,4,61,6,1,202,884,6,1,5,1,1,3,"old"
"6497",205,4,62,2,1,202,1363,6,1,5,1,1,3,"old"
"6498",205,4,63,6,1,202,2087,2,1,2,1,1,3,"old"
"6499",205,4,64,6,0,201,4559,6,1,8,0,1,1,"old"
"6500",205,4,65,8,1,211,4717,6,0,6,0,0,2,"old"
"6501",206,1,1,8,1,202,1136,0,0,8,1,1,3,"old"
"6502",206,1,2,8,0,212,1029,8,1,2,1,0,0,"old"
"6503",206,1,3,4,0,201,975,8,0,3,0,1,1,"old"
"6504",206,1,4,2,1,202,1075,4,0,2,1,1,3,"old"
"6505",206,1,5,4,1,202,1435,2,1,5,1,1,3,"old"
"6506",206,1,6,2,1,202,908,4,1,7,1,1,3,"old"
"6507",206,1,7,6,0,201,915,2,1,7,0,1,1,"old"
"6508",206,1,8,2,0,201,1281,6,0,1,0,1,1,"old"
"6509",206,1,9,4,1,202,1209,2,0,7,1,1,3,"old"
"6510",206,1,10,4,1,202,1260,4,1,8,1,1,3,"old"
"6511",206,1,11,8,1,202,1053,4,1,3,1,1,3,"old"
"6512",206,1,12,4,0,201,1045,8,1,8,0,1,1,"old"
"6513",206,1,13,6,0,212,1790,4,0,5,1,0,0,"old"
"6514",206,1,14,6,1,202,3250,6,0,4,1,1,3,"old"
"6515",206,1,15,6,0,212,1171,6,1,8,1,0,0,"old"
"6516",206,1,16,8,0,201,967,6,0,1,0,1,1,"old"
"6517",206,1,17,6,1,202,1595,8,0,4,1,1,3,"old"
"6518",206,1,18,6,1,202,1447,6,1,6,1,1,3,"old"
"6519",206,1,19,8,1,202,1496,6,1,6,1,1,3,"old"
"6520",206,1,20,2,1,202,1168,8,1,4,1,1,3,"old"
"6521",206,1,21,4,0,201,1107,2,1,4,0,1,1,"old"
"6522",206,1,22,8,0,212,1386,4,0,7,1,0,0,"old"
"6523",206,1,23,2,0,201,845,8,0,3,0,1,1,"old"
"6524",206,1,24,2,1,202,927,2,0,6,1,1,3,"old"
"6525",206,1,25,2,0,201,1637,2,1,7,0,1,1,"old"
"6526",206,1,26,6,1,202,1062,2,0,4,1,1,3,"old"
"6527",206,1,27,2,0,201,919,6,1,4,0,1,1,"old"
"6528",206,1,28,6,0,201,932,2,0,3,0,1,1,"old"
"6529",206,1,29,4,0,212,1122,6,0,4,1,0,0,"old"
"6530",206,1,30,4,0,201,2112,4,0,4,0,1,1,"old"
"6531",206,1,31,6,1,202,1191,4,0,2,1,1,3,"old"
"6532",206,1,32,4,0,201,1218,6,1,5,0,1,1,"old"
"6533",206,1,33,4,1,202,1020,4,0,4,1,1,3,"old"
"6534",206,1,34,2,0,201,870,4,1,4,0,1,1,"old"
"6535",206,1,35,8,0,212,1366,2,0,2,1,0,0,"old"
"6536",206,1,36,8,0,212,1162,8,0,7,1,0,0,"old"
"6537",206,1,37,8,1,202,1006,8,0,6,1,1,3,"old"
"6538",206,1,38,8,1,202,2289,8,1,4,1,1,3,"old"
"6539",206,1,39,4,1,202,1057,8,1,5,1,1,3,"old"
"6540",206,1,40,4,0,212,2073,4,1,8,1,0,0,"old"
"6541",206,1,41,2,0,201,1426,4,0,3,0,1,1,"old"
"6542",206,1,42,2,0,201,1308,2,0,7,0,1,1,"old"
"6543",206,1,43,4,0,212,1418,2,0,2,1,0,0,"old"
"6544",206,1,44,8,1,202,1100,4,0,3,1,1,3,"old"
"6545",206,1,45,6,0,201,1035,8,1,2,0,1,1,"old"
"6546",206,1,46,4,1,202,1860,6,0,3,1,1,3,"old"
"6547",206,1,47,6,1,202,1301,4,1,2,1,1,3,"old"
"6548",206,1,48,2,1,202,892,6,1,8,1,1,3,"old"
"6549",206,1,49,8,0,212,995,2,1,6,1,0,0,"old"
"6550",206,1,50,2,1,202,2366,8,0,1,1,1,3,"old"
"6551",206,1,51,2,1,202,971,2,1,8,1,1,3,"old"
"6552",206,1,52,6,1,202,1190,2,1,4,1,1,3,"old"
"6553",206,1,53,4,1,202,1114,6,1,6,1,1,3,"old"
"6554",206,1,54,8,0,212,1816,4,1,8,1,0,0,"old"
"6555",206,1,55,6,0,201,891,8,0,8,0,1,1,"old"
"6556",206,1,56,8,1,202,2234,6,0,2,1,1,3,"old"
"6557",206,1,57,2,0,212,1388,8,1,5,1,0,0,"old"
"6558",206,1,58,8,1,202,1503,2,0,2,1,1,3,"old"
"6559",206,1,59,6,1,211,1190,8,1,7,0,0,2,"old"
"6560",206,1,60,8,0,212,1801,6,1,5,1,0,0,"old"
"6561",206,1,61,4,1,202,1156,8,0,4,1,1,3,"old"
"6562",206,1,62,6,0,201,1088,4,1,1,0,1,1,"old"
"6563",206,1,63,6,0,212,1688,6,0,7,1,0,0,"old"
"6564",206,1,64,2,1,211,1871,6,0,5,0,0,2,"old"
"6565",206,1,65,8,1,202,1463,2,1,5,1,1,3,"old"
"6566",206,2,1,8,1,202,1652,0,0,3,1,1,3,"old"
"6567",206,2,2,4,0,201,2109,8,1,3,0,1,1,"old"
"6568",206,2,3,6,0,212,1116,4,0,7,1,0,0,"old"
"6569",206,2,4,2,0,201,1226,6,0,1,0,1,1,"old"
"6570",206,2,5,6,1,202,1284,2,0,7,1,1,3,"old"
"6571",206,2,6,8,1,202,2347,6,1,6,1,1,3,"old"
"6572",206,2,7,6,1,202,1889,8,1,6,1,1,3,"old"
"6573",206,2,8,4,0,212,1825,6,1,5,1,0,0,"old"
"6574",206,2,9,8,0,212,1099,4,0,4,1,0,0,"old"
"6575",206,2,10,2,1,202,1082,8,0,1,1,1,3,"old"
"6576",206,2,11,8,0,201,1481,2,1,6,0,1,1,"old"
"6577",206,2,12,2,0,201,1321,8,0,7,0,1,1,"old"
"6578",206,2,13,8,1,202,1423,2,0,5,1,1,3,"old"
"6579",206,2,14,4,1,202,2113,8,1,6,1,1,3,"old"
"6580",206,2,15,2,0,201,1096,4,1,8,0,1,1,"old"
"6581",206,2,16,4,1,202,1439,2,0,2,1,1,3,"old"
"6582",206,2,17,6,0,212,1313,4,1,5,1,0,0,"old"
"6583",206,2,18,8,1,202,1223,6,0,7,1,1,3,"old"
"6584",206,2,19,8,0,212,1193,8,1,4,1,0,0,"old"
"6585",206,2,20,6,1,202,1621,8,0,4,1,1,3,"old"
"6586",206,2,21,4,1,211,1175,6,1,7,0,0,2,"old"
"6587",206,2,22,6,1,202,2379,4,1,6,1,1,3,"old"
"6588",206,2,23,6,1,202,2479,6,1,4,1,1,3,"old"
"6589",206,2,24,6,0,201,1808,6,1,2,0,1,1,"old"
"6590",206,2,25,2,1,202,1075,6,0,7,1,1,3,"old"
"6591",206,2,26,6,1,202,1354,2,1,5,1,1,3,"old"
"6592",206,2,27,2,0,201,1031,6,1,7,0,1,1,"old"
"6593",206,2,28,2,0,201,1225,2,0,3,0,1,1,"old"
"6594",206,2,29,4,0,201,1619,2,0,3,0,1,1,"old"
"6595",206,2,30,4,0,212,1405,4,0,1,1,0,0,"old"
"6596",206,2,31,2,0,201,896,4,0,7,0,1,1,"old"
"6597",206,2,32,8,0,201,1871,2,0,5,0,1,1,"old"
"6598",206,2,33,8,0,212,1583,8,0,2,1,0,0,"old"
"6599",206,2,34,6,0,212,1323,8,0,2,1,0,0,"old"
"6600",206,2,35,6,1,202,1737,6,0,1,1,1,3,"old"
"6601",206,2,36,2,1,202,1430,6,1,7,1,1,3,"old"
"6602",206,2,37,2,0,201,1016,2,1,2,0,1,1,"old"
"6603",206,2,38,6,0,212,2122,2,0,4,1,0,0,"old"
"6604",206,2,39,4,1,211,1313,6,0,5,0,0,2,"old"
"6605",206,2,40,4,1,202,1055,4,1,7,1,1,3,"old"
"6606",206,2,41,8,0,212,936,4,1,1,1,0,0,"old"
"6607",206,2,42,4,1,202,981,8,0,3,1,1,3,"old"
"6608",206,2,43,2,1,202,937,4,1,1,1,1,3,"old"
"6609",206,2,44,2,1,202,910,2,1,1,1,1,3,"old"
"6610",206,2,45,4,1,202,1133,2,1,1,1,1,3,"old"
"6611",206,2,46,4,0,212,1026,4,1,4,1,0,0,"old"
"6612",206,2,47,8,1,202,916,4,0,6,1,1,3,"old"
"6613",206,2,48,2,1,202,850,8,1,8,1,1,3,"old"
"6614",206,2,49,6,0,201,970,2,1,4,0,1,1,"old"
"6615",206,2,50,4,0,201,1478,6,0,7,0,1,1,"old"
"6616",206,2,51,2,1,202,910,4,0,7,1,1,3,"old"
"6617",206,2,52,4,0,201,1045,2,1,3,0,1,1,"old"
"6618",206,2,53,6,1,202,1942,4,0,4,1,1,3,"old"
"6619",206,2,54,8,0,201,1420,6,1,4,0,1,1,"old"
"6620",206,2,55,4,0,212,1110,8,0,1,1,0,0,"old"
"6621",206,2,56,4,1,202,1068,4,0,4,1,1,3,"old"
"6622",206,2,57,8,1,202,1452,4,1,1,1,1,3,"old"
"6623",206,2,58,2,0,201,893,8,1,8,0,1,1,"old"
"6624",206,2,59,2,1,202,1500,2,0,2,1,1,3,"old"
"6625",206,2,60,8,1,202,1171,2,1,7,1,1,3,"old"
"6626",206,2,61,8,1,202,1559,8,1,2,1,1,3,"old"
"6627",206,2,62,6,0,212,1420,8,1,5,1,0,0,"old"
"6628",206,2,63,6,0,201,1374,6,0,1,0,1,1,"old"
"6629",206,2,64,8,0,212,1226,6,0,1,1,0,0,"old"
"6630",206,2,65,8,1,202,1116,8,0,7,1,1,3,"old"
"6631",206,3,1,8,1,202,1118,0,0,1,1,1,3,"old"
"6632",206,3,2,4,0,201,1540,8,1,7,0,1,1,"old"
"6633",206,3,3,2,1,202,905,4,0,7,1,1,3,"old"
"6634",206,3,4,2,0,201,976,2,1,5,0,1,1,"old"
"6635",206,3,5,2,1,202,1188,2,0,7,1,1,3,"old"
"6636",206,3,6,2,1,202,1063,2,1,1,1,1,3,"old"
"6637",206,3,7,6,1,202,999,2,1,4,1,1,3,"old"
"6638",206,3,8,2,1,202,850,6,1,6,1,1,3,"old"
"6639",206,3,9,4,0,212,2083,2,1,6,1,0,0,"old"
"6640",206,3,10,8,0,212,1426,4,0,6,1,0,0,"old"
"6641",206,3,11,2,1,202,948,8,0,8,1,1,3,"old"
"6642",206,3,12,8,0,212,1697,2,1,2,1,0,0,"old"
"6643",206,3,13,6,0,212,1448,8,0,1,1,0,0,"old"
"6644",206,3,14,8,0,201,793,6,0,7,0,1,1,"old"
"6645",206,3,15,8,0,212,1132,8,0,3,1,0,0,"old"
"6646",206,3,16,2,0,201,1513,8,0,7,0,1,1,"old"
"6647",206,3,17,8,1,202,1464,2,0,2,1,1,3,"old"
"6648",206,3,18,8,1,202,1497,8,1,8,1,1,3,"old"
"6649",206,3,19,6,1,202,1464,8,1,1,1,1,3,"old"
"6650",206,3,20,6,1,202,1281,6,1,7,1,1,3,"old"
"6651",206,3,21,2,0,201,737,6,1,3,0,1,1,"old"
"6652",206,3,22,8,0,212,1438,2,0,2,1,0,0,"old"
"6653",206,3,23,8,1,202,1736,8,0,5,1,1,3,"old"
"6654",206,3,24,8,0,212,2029,8,1,5,1,0,0,"old"
"6655",206,3,25,6,1,202,1352,8,0,3,1,1,3,"old"
"6656",206,3,26,8,1,202,2252,6,1,6,1,1,3,"old"
"6657",206,3,27,2,1,202,2461,8,1,6,1,1,3,"old"
"6658",206,3,28,8,1,202,2038,2,1,5,1,1,3,"old"
"6659",206,3,29,6,0,212,1536,8,1,4,1,0,0,"old"
"6660",206,3,30,2,1,202,918,6,0,6,1,1,3,"old"
"6661",206,3,31,6,0,201,1355,2,1,4,0,1,1,"old"
"6662",206,3,32,8,1,202,1104,6,0,8,1,1,3,"old"
"6663",206,3,33,2,0,201,1071,8,1,4,0,1,1,"old"
"6664",206,3,34,6,1,202,1111,2,0,1,1,1,3,"old"
"6665",206,3,35,4,0,212,1765,6,1,7,1,0,0,"old"
"6666",206,3,36,4,0,212,1505,4,0,6,1,0,0,"old"
"6667",206,3,37,6,1,202,1120,4,0,8,1,1,3,"old"
"6668",206,3,38,6,0,201,1206,6,1,8,0,1,1,"old"
"6669",206,3,39,4,0,201,993,6,0,1,0,1,1,"old"
"6670",206,3,40,4,1,202,1404,4,0,4,1,1,3,"old"
"6671",206,3,41,4,0,201,895,4,1,8,0,1,1,"old"
"6672",206,3,42,2,0,201,1022,4,0,4,0,1,1,"old"
"6673",206,3,43,4,1,202,1144,2,0,5,1,1,3,"old"
"6674",206,3,44,2,0,201,949,4,1,7,0,1,1,"old"
"6675",206,3,45,2,0,201,898,2,0,2,0,1,1,"old"
"6676",206,3,46,6,0,212,1241,2,0,7,1,0,0,"old"
"6677",206,3,47,6,0,212,1354,6,0,8,1,0,0,"old"
"6678",206,3,48,6,1,202,1111,6,0,5,1,1,3,"old"
"6679",206,3,49,8,0,212,973,6,1,8,1,0,0,"old"
"6680",206,3,50,4,1,202,1105,8,0,8,1,1,3,"old"
"6681",206,3,51,4,1,202,1704,4,1,2,1,1,3,"old"
"6682",206,3,52,6,1,202,1079,4,1,7,1,1,3,"old"
"6683",206,3,53,4,1,202,1847,6,1,4,1,1,3,"old"
"6684",206,3,54,2,1,211,1192,4,1,4,0,0,2,"old"
"6685",206,3,55,4,1,202,956,2,1,5,1,1,3,"old"
"6686",206,3,56,8,0,201,1096,4,1,1,0,1,1,"old"
"6687",206,3,57,4,0,212,2671,8,0,7,1,0,0,"old"
"6688",206,3,58,8,1,202,1112,4,0,6,1,1,3,"old"
"6689",206,3,59,4,1,202,2359,8,1,5,1,1,3,"old"
"6690",206,3,60,6,0,201,924,4,1,6,0,1,1,"old"
"6691",206,3,61,2,0,201,1697,6,0,1,0,1,1,"old"
"6692",206,3,62,4,0,212,1665,2,0,3,1,0,0,"old"
"6693",206,3,63,6,0,212,1409,4,0,3,1,0,0,"old"
"6694",206,3,64,4,1,202,1636,6,0,4,1,1,3,"old"
"6695",206,3,65,8,1,202,1293,4,1,7,1,1,3,"old"
"6696",206,4,1,8,1,202,1109,0,0,4,1,1,3,"old"
"6697",206,4,2,4,0,212,1084,8,1,5,1,0,0,"old"
"6698",206,4,3,4,1,202,1139,4,0,8,1,1,3,"old"
"6699",206,4,4,2,1,202,984,4,1,8,1,1,3,"old"
"6700",206,4,5,6,1,202,1156,2,1,8,1,1,3,"old"
"6701",206,4,6,4,0,201,896,6,1,6,0,1,1,"old"
"6702",206,4,7,2,0,201,1079,4,0,3,0,1,1,"old"
"6703",206,4,8,2,1,202,911,2,0,4,1,1,3,"old"
"6704",206,4,9,2,0,201,1238,2,1,7,0,1,1,"old"
"6705",206,4,10,8,0,201,1727,2,0,6,0,1,1,"old"
"6706",206,4,11,6,0,201,2149,8,0,6,0,1,1,"old"
"6707",206,4,12,8,0,212,1498,6,0,1,1,0,0,"old"
"6708",206,4,13,6,1,202,1769,8,0,5,1,1,3,"old"
"6709",206,4,14,8,0,201,1885,6,1,8,0,1,1,"old"
"6710",206,4,15,8,0,212,1645,8,0,7,1,0,0,"old"
"6711",206,4,16,2,1,202,1190,8,0,3,1,1,3,"old"
"6712",206,4,17,8,1,202,1418,2,1,4,1,1,3,"old"
"6713",206,4,18,2,0,201,1020,8,1,5,0,1,1,"old"
"6714",206,4,19,4,0,201,1606,2,0,2,0,1,1,"old"
"6715",206,4,20,6,0,201,872,4,0,8,0,1,1,"old"
"6716",206,4,21,6,1,202,1520,6,0,3,1,1,3,"old"
"6717",206,4,22,8,1,202,1062,6,1,3,1,1,3,"old"
"6718",206,4,23,8,1,202,1351,8,1,2,1,1,3,"old"
"6719",206,4,24,8,0,212,2012,8,1,6,1,0,0,"old"
"6720",206,4,25,4,1,202,1463,8,0,4,1,1,3,"old"
"6721",206,4,26,4,1,202,1183,4,1,5,1,1,3,"old"
"6722",206,4,27,6,0,201,1043,4,1,6,0,1,1,"old"
"6723",206,4,28,6,0,201,1796,6,0,6,0,1,1,"old"
"6724",206,4,29,2,0,201,815,6,0,7,0,1,1,"old"
"6725",206,4,30,2,0,201,1273,2,0,6,0,1,1,"old"
"6726",206,4,31,6,0,201,913,2,0,3,0,1,1,"old"
"6727",206,4,32,2,1,202,1336,6,0,7,1,1,3,"old"
"6728",206,4,33,2,1,202,1013,2,1,7,1,1,3,"old"
"6729",206,4,34,6,0,212,1512,2,1,1,1,0,0,"old"
"6730",206,4,35,8,1,202,815,6,0,8,1,1,3,"old"
"6731",206,4,36,2,1,211,1457,8,1,5,0,0,2,"old"
"6732",206,4,37,4,0,201,1458,2,1,5,0,1,1,"old"
"6733",206,4,38,4,0,212,1426,4,0,5,1,0,0,"old"
"6734",206,4,39,8,0,212,1821,4,0,8,1,0,0,"old"
"6735",206,4,40,8,1,202,1583,8,0,3,1,1,3,"old"
"6736",206,4,41,6,1,202,1426,8,1,2,1,1,3,"old"
"6737",206,4,42,4,1,202,836,6,1,4,1,1,3,"old"
"6738",206,4,43,8,1,202,1654,4,1,3,1,1,3,"old"
"6739",206,4,44,6,0,212,1910,8,1,8,1,0,0,"old"
"6740",206,4,45,4,1,202,1925,6,0,6,1,1,3,"old"
"6741",206,4,46,4,0,201,1011,4,1,4,0,1,1,"old"
"6742",206,4,47,6,1,202,2086,4,0,8,1,1,3,"old"
"6743",206,4,48,2,0,201,1014,6,1,1,0,1,1,"old"
"6744",206,4,49,4,1,202,1232,2,0,4,1,1,3,"old"
"6745",206,4,50,2,0,201,1010,4,1,5,0,1,1,"old"
"6746",206,4,51,6,1,202,1228,2,0,2,1,1,3,"old"
"6747",206,4,52,6,0,212,1342,6,1,5,1,0,0,"old"
"6748",206,4,53,4,0,212,1012,6,0,2,1,0,0,"old"
"6749",206,4,54,2,1,202,1030,4,0,8,1,1,3,"old"
"6750",206,4,55,4,1,202,1496,2,1,1,1,1,3,"old"
"6751",206,4,56,8,0,212,1279,4,1,5,1,0,0,"old"
"6752",206,4,57,4,0,212,1311,8,0,7,1,0,0,"old"
"6753",206,4,58,8,1,211,1958,4,0,7,0,0,2,"old"
"6754",206,4,59,4,1,202,907,8,1,2,1,1,3,"old"
"6755",206,4,60,6,1,202,1209,4,1,3,1,1,3,"old"
"6756",206,4,61,6,1,202,1740,6,1,4,1,1,3,"old"
"6757",206,4,62,2,1,202,1010,6,1,5,1,1,3,"old"
"6758",206,4,63,8,0,212,1380,2,1,2,1,0,0,"old"
"6759",206,4,64,2,0,212,1024,8,0,5,1,0,0,"old"
"6760",206,4,65,8,1,202,1354,2,0,7,1,1,3,"old"
"6761",207,1,1,6,0,212,1289,0,0,4,1,0,0,"old"
"6762",207,1,2,2,1,202,1969,6,0,6,1,1,3,"old"
"6763",207,1,3,6,0,212,1117,2,1,2,1,0,0,"old"
"6764",207,1,4,6,0,201,2843,6,0,6,0,1,1,"old"
"6765",207,1,5,4,0,201,1789,6,0,6,0,1,1,"old"
"6766",207,1,6,6,1,202,2160,4,0,5,1,1,3,"old"
"6767",207,1,7,8,1,202,1661,6,1,6,1,1,3,"old"
"6768",207,1,8,6,1,202,1270,8,1,6,1,1,3,"old"
"6769",207,1,9,8,0,212,1206,6,1,1,1,0,0,"old"
"6770",207,1,10,6,1,202,1289,8,0,2,1,1,3,"old"
"6771",207,1,11,2,0,201,824,6,1,8,0,1,1,"old"
"6772",207,1,12,6,1,202,1242,2,0,4,1,1,3,"old"
"6773",207,1,13,6,1,202,1171,6,1,7,1,1,3,"old"
"6774",207,1,14,4,1,211,1103,6,1,7,0,0,2,"old"
"6775",207,1,15,6,1,202,2286,4,1,7,1,1,3,"old"
"6776",207,1,16,6,0,212,1446,6,1,3,1,0,0,"old"
"6777",207,1,17,8,1,202,1407,6,0,7,1,1,3,"old"
"6778",207,1,18,8,1,211,1450,8,1,6,0,0,2,"old"
"6779",207,1,19,2,0,201,1162,8,1,8,0,1,1,"old"
"6780",207,1,20,8,0,212,1551,2,0,1,1,0,0,"old"
"6781",207,1,21,2,0,201,2620,8,0,1,0,1,1,"old"
"6782",207,1,22,2,0,212,1630,2,0,7,1,0,0,"old"
"6783",207,1,23,4,1,202,1361,2,0,5,1,1,3,"old"
"6784",207,1,24,2,1,202,1437,4,1,5,1,1,3,"old"
"6785",207,1,25,8,1,202,1719,2,1,4,1,1,3,"old"
"6786",207,1,26,8,0,212,1277,8,1,4,1,0,0,"old"
"6787",207,1,27,8,0,212,1509,8,0,5,1,0,0,"old"
"6788",207,1,28,8,1,202,1300,8,0,1,1,1,3,"old"
"6789",207,1,29,4,0,212,1058,8,1,3,1,0,0,"old"
"6790",207,1,30,8,1,211,1883,4,0,7,0,0,2,"old"
"6791",207,1,31,2,1,202,1587,8,1,3,1,1,3,"old"
"6792",207,1,32,4,1,202,1110,2,1,4,1,1,3,"old"
"6793",207,1,33,6,0,212,1325,4,1,3,1,0,0,"old"
"6794",207,1,34,8,0,212,1923,6,0,4,1,0,0,"old"
"6795",207,1,35,4,0,212,1137,8,0,5,1,0,0,"old"
"6796",207,1,36,4,0,201,1246,4,0,8,0,1,1,"old"
"6797",207,1,37,2,0,212,1335,4,0,1,1,0,0,"old"
"6798",207,1,38,6,0,212,1501,2,0,8,1,0,0,"old"
"6799",207,1,39,2,0,201,1044,6,0,5,0,1,1,"old"
"6800",207,1,40,8,1,202,1461,2,0,7,1,1,3,"old"
"6801",207,1,41,4,1,202,1189,8,1,7,1,1,3,"old"
"6802",207,1,42,8,1,202,961,4,1,6,1,1,3,"old"
"6803",207,1,43,6,0,201,1245,8,1,6,0,1,1,"old"
"6804",207,1,44,4,1,202,1119,6,0,7,1,1,3,"old"
"6805",207,1,45,8,0,212,2373,4,1,3,1,0,0,"old"
"6806",207,1,46,2,1,202,1081,8,0,5,1,1,3,"old"
"6807",207,1,47,2,0,201,929,2,1,7,0,1,1,"old"
"6808",207,1,48,4,0,201,1127,2,0,8,0,1,1,"old"
"6809",207,1,49,2,1,202,925,4,0,2,1,1,3,"old"
"6810",207,1,50,2,1,202,1283,2,1,3,1,1,3,"old"
"6811",207,1,51,6,1,202,1770,2,1,3,1,1,3,"old"
"6812",207,1,52,4,0,212,1558,6,1,4,1,0,0,"old"
"6813",207,1,53,4,1,211,1363,4,0,8,0,0,2,"old"
"6814",207,1,54,4,0,201,1240,4,1,2,0,1,1,"old"
"6815",207,1,55,6,0,212,1033,4,0,1,1,0,0,"old"
"6816",207,1,56,6,1,202,1642,6,0,2,1,1,3,"old"
"6817",207,1,57,2,1,202,988,6,1,7,1,1,3,"old"
"6818",207,1,58,8,0,212,1415,2,1,4,1,0,0,"old"
"6819",207,1,59,4,1,202,1089,8,0,2,1,1,3,"old"
"6820",207,1,60,4,1,202,1576,4,1,7,1,1,3,"old"
"6821",207,1,61,2,0,212,1228,4,1,7,1,0,0,"old"
"6822",207,1,62,2,1,202,854,2,0,7,1,1,3,"old"
"6823",207,1,63,4,0,212,2079,2,1,1,1,0,0,"old"
"6824",207,1,64,8,0,212,1175,4,0,3,1,0,0,"old"
"6825",207,1,65,6,0,201,1211,8,0,6,0,1,1,"old"
"6826",207,2,1,8,1,202,1014,0,0,6,1,1,3,"old"
"6827",207,2,2,4,1,202,1361,8,1,8,1,1,3,"old"
"6828",207,2,3,6,0,212,1494,4,1,7,1,0,0,"old"
"6829",207,2,4,2,1,202,1349,6,0,6,1,1,3,"old"
"6830",207,2,5,2,1,202,930,2,1,1,1,1,3,"old"
"6831",207,2,6,2,0,201,704,2,1,7,0,1,1,"old"
"6832",207,2,7,4,0,201,1286,2,0,5,0,1,1,"old"
"6833",207,2,8,2,0,201,1717,4,0,1,0,1,1,"old"
"6834",207,2,9,8,1,202,1324,2,0,7,1,1,3,"old"
"6835",207,2,10,2,0,201,2858,8,1,7,0,1,1,"old"
"6836",207,2,11,4,1,202,1211,2,0,3,1,1,3,"old"
"6837",207,2,12,4,0,201,1206,4,1,5,0,1,1,"old"
"6838",207,2,13,8,1,202,1352,4,0,5,1,1,3,"old"
"6839",207,2,14,2,1,202,901,8,1,4,1,1,3,"old"
"6840",207,2,15,4,1,211,1484,2,1,6,0,0,2,"old"
"6841",207,2,16,2,0,201,1515,4,1,7,0,1,1,"old"
"6842",207,2,17,6,0,212,2697,2,0,2,1,0,0,"old"
"6843",207,2,18,8,0,212,1273,6,0,4,1,0,0,"old"
"6844",207,2,19,8,1,202,1265,8,0,8,1,1,3,"old"
"6845",207,2,20,4,0,212,1913,8,1,7,1,0,0,"old"
